year,origin,dest,status,origin_enrolled,COUNT,origin_adj_count,dest_enrolled,origin_name,dest_name
2009,SOM,HTM,Denied,711,1,140,1189,Southwest Middle,Hilltop Middle
2009,SOM,MOM,Approved,711,22,3094,946,Southwest Middle,Montgomery Middle
2009,SOM,MOM,Denied,711,6,843,946,Southwest Middle,Montgomery Middle
2009,SOM,MVM,Approved,711,15,2109,1081,Southwest Middle,Mar Vista Academy for Problem Based Learning
2009,SOM,MVM,Denied,711,20,2812,1081,Southwest Middle,Mar Vista Academy for Problem Based Learning
2009,SOM,RDM,Approved,711,2,281,1672,Southwest Middle,Rancho del Rey Middle
2009,SOM,RDM,Denied,711,2,281,1672,Southwest Middle,Rancho del Rey Middle
2009,SUH,BVH,Approved,2456,12,488,2368,Sweetwater High,Bonita Vista Senior High
2009,SUH,BVH,Denied,2456,4,162,2368,Sweetwater High,Bonita Vista Senior High
2009,SUH,CPH,Approved,2456,10,407,1579,Sweetwater High,Castle Park Senior High
2009,SUH,CVH,Approved,2456,19,773,2662,Sweetwater High,Chula Vista Senior High
2009,SUH,ELH,Approved,2456,4,162,2467,Sweetwater High,Eastlake High
2009,SUH,ELH,Denied,2456,1,40,2467,Sweetwater High,Eastlake High
2009,SUH,GJH,Approved,2456,14,570,1079,Sweetwater High,Granger Junior High
2009,SUH,HTH,Approved,2456,14,570,2318,Sweetwater High,Hilltop Senior High
2009,SUH,HTH,Denied,2456,4,162,2318,Sweetwater High,Hilltop Senior High
2009,SUH,HTH,Pending,2456,1,40,2318,Sweetwater High,Hilltop Senior High
2009,SUH,MOH,Approved,2456,6,244,1716,Sweetwater High,Montgomery Senior High
2009,SUH,OLH,Approved,2456,10,407,1565,Sweetwater High,Olympian High
2009,SUH,ORH,Approved,2456,10,407,2705,Sweetwater High,Otay Ranch Senior High
2009,SUH,SOH,Denied,2456,1,40,1739,Sweetwater High,Southwest Senior High
2009,SUH,SYH,Approved,2456,22,895,2392,Sweetwater High,San Ysidro High
2009,SYH,BVH,Approved,2392,12,501,2368,San Ysidro High,Bonita Vista Senior High
2009,SYH,BVH,Denied,2392,3,125,2368,San Ysidro High,Bonita Vista Senior High
2009,SYH,CPH,Approved,2392,16,668,1579,San Ysidro High,Castle Park Senior High
2009,SYH,CVH,Approved,2392,4,167,2662,San Ysidro High,Chula Vista Senior High
2009,SYH,CVH,Denied,2392,3,125,2662,San Ysidro High,Chula Vista Senior High
2009,SYH,ELH,Approved,2392,7,292,2467,San Ysidro High,Eastlake High
2009,SYH,ELH,Denied,2392,4,167,2467,San Ysidro High,Eastlake High
2009,SYH,HTH,Approved,2392,10,418,2318,San Ysidro High,Hilltop Senior High
2009,SYH,HTH,Denied,2392,1,41,2318,San Ysidro High,Hilltop Senior High
2009,SYH,MOH,Approved,2392,89,3720,1716,San Ysidro High,Montgomery Senior High
2009,SYH,MOH,Denied,2392,5,209,1716,San Ysidro High,Montgomery Senior High
2009,SYH,MOH,Pending,2392,1,41,1716,San Ysidro High,Montgomery Senior High
2009,SYH,MVH,Approved,2392,5,209,1775,San Ysidro High,Mar Vista Senior High
2009,SYH,MVH,Denied,2392,1,41,1775,San Ysidro High,Mar Vista Senior High
2009,SYH,OLH,Approved,2392,25,1045,1565,San Ysidro High,Olympian High
2009,SYH,OLH,Denied,2392,3,125,1565,San Ysidro High,Olympian High
2009,SYH,ORH,Approved,2392,36,1505,2705,San Ysidro High,Otay Ranch Senior High
2009,SYH,ORH,Denied,2392,2,83,2705,San Ysidro High,Otay Ranch Senior High
2009,SYH,SOH,Approved,2392,39,1630,1739,San Ysidro High,Southwest Senior High
2009,SYH,SOH,Denied,2392,5,209,1739,San Ysidro High,Southwest Senior High
2009,SYH,SUH,Approved,2392,6,250,2456,San Ysidro High,Sweetwater High
2010,BVH,CPH,Approved,2266,4,176,1579,Bonita Vista Senior High,Castle Park Senior High
2010,BVH,CVH,Approved,2266,2,88,2670,Bonita Vista Senior High,Chula Vista Senior High
2010,BVH,ELH,Approved,2266,40,1765,2519,Bonita Vista Senior High,Eastlake High
2010,BVH,ELH,Denied,2266,5,220,2519,Bonita Vista Senior High,Eastlake High
2010,BVH,HTH,Approved,2266,12,529,2205,Bonita Vista Senior High,Hilltop Senior High
2010,BVH,MVH,Approved,2266,2,88,1697,Bonita Vista Senior High,Mar Vista Senior High
2010,BVH,OLH,Approved,2266,52,2294,1732,Bonita Vista Senior High,Olympian High
2010,BVH,ORH,Approved,2266,25,1103,2721,Bonita Vista Senior High,Otay Ranch Senior High
2010,BVH,ORH,Denied,2266,6,264,2721,Bonita Vista Senior High,Otay Ranch Senior High
2010,BVH,SOH,Approved,2266,1,44,1718,Bonita Vista Senior High,Southwest Senior High
2010,BVH,SUH,Approved,2266,13,573,2440,Bonita Vista Senior High,Sweetwater High
2010,BVH,SYH,Approved,2266,1,44,2464,Bonita Vista Senior High,San Ysidro High
2010,BVM,CPM,Approved,1134,1,88,1052,Bonita Vista Middle,Castle Park Middle
2010,BVM,CVM,Approved,1134,4,352,1191,Bonita Vista Middle,Chula Vista Middle
2010,BVM,ELM,Approved,1134,13,1146,1602,Bonita Vista Middle,Eastlake Middle
2010,BVM,ELM,Denied,1134,8,705,1602,Bonita Vista Middle,Eastlake Middle
2010,BVM,GJH,Approved,1134,6,529,1033,Bonita Vista Middle,Granger Junior High
2010,BVM,HTM,Approved,1134,9,793,1129,Bonita Vista Middle,Hilltop Middle
2010,BVM,NCM,Approved,1134,2,176,731,Bonita Vista Middle,National City Middle
2010,BVM,RDM,Approved,1134,19,1675,1633,Bonita Vista Middle,Rancho del Rey Middle
2010,BVM,RDM,Denied,1134,16,1410,1633,Bonita Vista Middle,Rancho del Rey Middle
2010,BVM,RDM,Pending,1134,2,176,1633,Bonita Vista Middle,Rancho del Rey Middle
2010,CPH,BVH,Approved,1579,15,949,2266,Castle Park Senior High,Bonita Vista Senior High
2010,CPH,BVH,Denied,1579,4,253,2266,Castle Park Senior High,Bonita Vista Senior High
2010,CPH,BVH,Pending,1579,1,63,2266,Castle Park Senior High,Bonita Vista Senior High
2010,CPH,CVH,Approved,1579,35,2216,2670,Castle Park Senior High,Chula Vista Senior High
2010,CPH,CVH,Denied,1579,21,1329,2670,Castle Park Senior High,Chula Vista Senior High
2010,CPH,ELH,Approved,1579,19,1203,2519,Castle Park Senior High,Eastlake High
2010,CPH,ELH,Denied,1579,5,316,2519,Castle Park Senior High,Eastlake High
2010,CPH,HTH,Approved,1579,49,3103,2205,Castle Park Senior High,Hilltop Senior High
2010,CPH,HTH,Denied,1579,16,1013,2205,Castle Park Senior High,Hilltop Senior High
2010,CPH,HTH,Pending,1579,1,63,2205,Castle Park Senior High,Hilltop Senior High
2010,CPH,MOH,Approved,1579,89,5636,1637,Castle Park Senior High,Montgomery Senior High
2010,CPH,MOH,Denied,1579,2,126,1637,Castle Park Senior High,Montgomery Senior High
2010,CPH,MVH,Approved,1579,13,823,1697,Castle Park Senior High,Mar Vista Senior High
2010,CPH,OLH,Approved,1579,62,3926,1732,Castle Park Senior High,Olympian High
2010,CPH,OLH,Denied,1579,11,696,1732,Castle Park Senior High,Olympian High
2010,CPH,ORH,Approved,1579,41,2596,2721,Castle Park Senior High,Otay Ranch Senior High
2010,CPH,ORH,Denied,1579,14,886,2721,Castle Park Senior High,Otay Ranch Senior High
2010,CPH,SOH,Approved,1579,9,569,1718,Castle Park Senior High,Southwest Senior High
2010,CPH,SOH,Denied,1579,3,189,1718,Castle Park Senior High,Southwest Senior High
2010,CPH,SUH,Approved,1579,2,126,2440,Castle Park Senior High,Sweetwater High
2010,CPH,SUH,Pending,1579,1,63,2440,Castle Park Senior High,Sweetwater High
2010,CPH,SYH,Approved,1579,36,2279,2464,Castle Park Senior High,San Ysidro High
2010,CPH,SYH,Denied,1579,2,126,2464,Castle Park Senior High,San Ysidro High
2010,CPM,BVM,Approved,1052,19,1806,1134,Castle Park Middle,Bonita Vista Middle
2010,CPM,BVM,Denied,1052,20,1901,1134,Castle Park Middle,Bonita Vista Middle
2010,CPM,CVM,Approved,1052,83,7889,1191,Castle Park Middle,Chula Vista Middle
2010,CPM,CVM,Denied,1052,8,760,1191,Castle Park Middle,Chula Vista Middle
2010,CPM,CVM,Pending,1052,1,95,1191,Castle Park Middle,Chula Vista Middle
2010,CPM,ELM,Approved,1052,3,285,1602,Castle Park Middle,Eastlake Middle
2010,CPM,ELM,Denied,1052,24,2281,1602,Castle Park Middle,Eastlake Middle
2010,CPM,GJH,Approved,1052,4,380,1033,Castle Park Middle,Granger Junior High
2010,CPM,HTM,Approved,1052,107,10171,1129,Castle Park Middle,Hilltop Middle
2010,CPM,HTM,Pending,1052,3,285,1129,Castle Park Middle,Hilltop Middle
2010,CPM,MOM,Approved,1052,15,1425,886,Castle Park Middle,Montgomery Middle
2010,CPM,MOM,Denied,1052,1,95,886,Castle Park Middle,Montgomery Middle
2010,CPM,MVM,Approved,1052,6,570,1061,Castle Park Middle,Mar Vista Academy for Problem Based Learning
2010,CPM,NCM,Approved,1052,1,95,731,Castle Park Middle,National City Middle
2010,CPM,RDM,Approved,1052,40,3802,1633,Castle Park Middle,Rancho del Rey Middle
2010,CPM,RDM,Denied,1052,52,4942,1633,Castle Park Middle,Rancho del Rey Middle
2010,CPM,SOM,Approved,1052,6,570,635,Castle Park Middle,Southwest Middle
2010,CVH,BVH,Approved,2670,15,561,2266,Chula Vista Senior High,Bonita Vista Senior High
2010,CVH,BVH,Denied,2670,9,337,2266,Chula Vista Senior High,Bonita Vista Senior High
2010,CVH,CPH,Approved,2670,20,749,1579,Chula Vista Senior High,Castle Park Senior High
2010,CVH,CPH,Denied,2670,3,112,1579,Chula Vista Senior High,Castle Park Senior High
2010,CVH,CPH,Pending,2670,1,37,1579,Chula Vista Senior High,Castle Park Senior High
2010,CVH,CVH,Approved,2670,4,149,2670,Chula Vista Senior High,Chula Vista Senior High
2010,CVH,ELH,Approved,2670,6,224,2519,Chula Vista Senior High,Eastlake High
2010,CVH,ELH,Denied,2670,5,187,2519,Chula Vista Senior High,Eastlake High
2010,CVH,ELH,Pending,2670,1,37,2519,Chula Vista Senior High,Eastlake High
2010,CVH,GJH,Approved,2670,1,37,1033,Chula Vista Senior High,Granger Junior High
2010,CVH,GJH,Denied,2670,1,37,1033,Chula Vista Senior High,Granger Junior High
2010,CVH,HTH,Approved,2670,21,786,2205,Chula Vista Senior High,Hilltop Senior High
2010,CVH,HTH,Denied,2670,9,337,2205,Chula Vista Senior High,Hilltop Senior High
2010,CVH,HTH,Pending,2670,1,37,2205,Chula Vista Senior High,Hilltop Senior High
2010,CVH,MOH,Approved,2670,2,74,1637,Chula Vista Senior High,Montgomery Senior High
2010,CVH,MOH,Denied,2670,2,74,1637,Chula Vista Senior High,Montgomery Senior High
2010,CVH,MVH,Approved,2670,3,112,1697,Chula Vista Senior High,Mar Vista Senior High
2010,CVH,OLH,Approved,2670,18,674,1732,Chula Vista Senior High,Olympian High
2010,CVH,OLH,Denied,2670,2,74,1732,Chula Vista Senior High,Olympian High
2010,CVH,ORH,Approved,2670,5,187,2721,Chula Vista Senior High,Otay Ranch Senior High
2010,CVH,ORH,Denied,2670,4,149,2721,Chula Vista Senior High,Otay Ranch Senior High
2010,CVH,SOH,Approved,2670,2,74,1718,Chula Vista Senior High,Southwest Senior High
2010,CVH,SOH,Denied,2670,1,37,1718,Chula Vista Senior High,Southwest Senior High
2010,CVH,SUH,Approved,2670,42,1573,2440,Chula Vista Senior High,Sweetwater High
2010,CVH,SYH,Approved,2670,16,599,2464,Chula Vista Senior High,San Ysidro High
2010,CVM,BVM,Approved,1191,21,1763,1134,Chula Vista Middle,Bonita Vista Middle
2010,CVM,BVM,Denied,1191,3,251,1134,Chula Vista Middle,Bonita Vista Middle
2010,CVM,CPM,Approved,1191,16,1343,1052,Chula Vista Middle,Castle Park Middle
2010,CVM,ELM,Approved,1191,1,83,1602,Chula Vista Middle,Eastlake Middle
2010,CVM,ELM,Denied,1191,2,167,1602,Chula Vista Middle,Eastlake Middle
2010,CVM,GJH,Approved,1191,7,587,1033,Chula Vista Middle,Granger Junior High
2010,CVM,HTM,Approved,1191,56,4701,1129,Chula Vista Middle,Hilltop Middle
2010,CVM,HTM,Denied,1191,1,83,1129,Chula Vista Middle,Hilltop Middle
2010,CVM,HTM,Pending,1191,1,83,1129,Chula Vista Middle,Hilltop Middle
2010,CVM,MOM,Approved,1191,3,251,886,Chula Vista Middle,Montgomery Middle
2010,CVM,MVM,Approved,1191,3,251,1061,Chula Vista Middle,Mar Vista Academy for Problem Based Learning
2010,CVM,MVM,Pending,1191,1,83,1061,Chula Vista Middle,Mar Vista Academy for Problem Based Learning
2010,CVM,NCM,Approved,1191,7,587,731,Chula Vista Middle,National City Middle
2010,CVM,RDM,Approved,1191,4,335,1633,Chula Vista Middle,Rancho del Rey Middle
2010,CVM,RDM,Denied,1191,5,419,1633,Chula Vista Middle,Rancho del Rey Middle
2010,CVM,SOM,Approved,1191,5,419,635,Chula Vista Middle,Southwest Middle
2010,ELH,BVH,Approved,2519,35,1389,2266,Eastlake High,Bonita Vista Senior High
2010,ELH,BVH,Denied,2519,2,79,2266,Eastlake High,Bonita Vista Senior High
2010,ELH,BVH,Pending,2519,2,79,2266,Eastlake High,Bonita Vista Senior High
2010,ELH,CPH,Approved,2519,8,317,1579,Eastlake High,Castle Park Senior High
2010,ELH,CVH,Approved,2519,1,39,2670,Eastlake High,Chula Vista Senior High
2010,ELH,ELH,Approved,2519,1,39,2519,Eastlake High,Eastlake High
2010,ELH,HTH,Approved,2519,1,39,2205,Eastlake High,Hilltop Senior High
2010,ELH,HTH,Denied,2519,1,39,2205,Eastlake High,Hilltop Senior High
2010,ELH,MOH,Approved,2519,2,79,1637,Eastlake High,Montgomery Senior High
2010,ELH,MVH,Approved,2519,1,39,1697,Eastlake High,Mar Vista Senior High
2010,ELH,OLH,Approved,2519,155,6153,1732,Eastlake High,Olympian High
2010,ELH,OLH,Denied,2519,1,39,1732,Eastlake High,Olympian High
2010,ELH,ORH,Approved,2519,27,1071,2721,Eastlake High,Otay Ranch Senior High
2010,ELH,ORH,Denied,2519,1,39,2721,Eastlake High,Otay Ranch Senior High
2010,ELH,SOH,Approved,2519,1,39,1718,Eastlake High,Southwest Senior High
2010,ELH,SUH,Approved,2519,1,39,2440,Eastlake High,Sweetwater High
2010,ELH,SYH,Approved,2519,7,277,2464,Eastlake High,San Ysidro High
2010,ELM,BVM,Approved,1602,19,1186,1134,Eastlake Middle,Bonita Vista Middle
2010,ELM,BVM,Denied,1602,3,187,1134,Eastlake Middle,Bonita Vista Middle
2010,ELM,HTM,Approved,1602,4,249,1129,Eastlake Middle,Hilltop Middle
2010,ELM,MOM,Approved,1602,1,62,886,Eastlake Middle,Montgomery Middle
2010,ELM,RDM,Approved,1602,20,1248,1633,Eastlake Middle,Rancho del Rey Middle
2010,ELM,RDM,Denied,1602,2,124,1633,Eastlake Middle,Rancho del Rey Middle
2010,GJH,BVH,Approved,1033,3,290,2266,Granger Junior High,Bonita Vista Senior High
2010,GJH,BVH,Denied,1033,1,96,2266,Granger Junior High,Bonita Vista Senior High
2010,GJH,BVH,Pending,1033,1,96,2266,Granger Junior High,Bonita Vista Senior High
2010,GJH,BVM,Approved,1033,5,484,1134,Granger Junior High,Bonita Vista Middle
2010,GJH,CPH,Approved,1033,2,193,1579,Granger Junior High,Castle Park Senior High
2010,GJH,CPM,Approved,1033,2,193,1052,Granger Junior High,Castle Park Middle
2010,GJH,CVM,Approved,1033,12,1161,1191,Granger Junior High,Chula Vista Middle
2010,GJH,ELH,Approved,1033,1,96,2519,Granger Junior High,Eastlake High
2010,GJH,ELM,Denied,1033,1,96,1602,Granger Junior High,Eastlake Middle
2010,GJH,HTH,Approved,1033,3,290,2205,Granger Junior High,Hilltop Senior High
2010,GJH,HTM,Approved,1033,17,1645,1129,Granger Junior High,Hilltop Middle
2010,GJH,HTM,Pending,1033,1,96,1129,Granger Junior High,Hilltop Middle
2010,GJH,MOM,Approved,1033,3,290,886,Granger Junior High,Montgomery Middle
2010,GJH,MVH,Approved,1033,1,96,1697,Granger Junior High,Mar Vista Senior High
2010,GJH,MVM,Approved,1033,1,96,1061,Granger Junior High,Mar Vista Academy for Problem Based Learning
2010,GJH,NCM,Approved,1033,51,4937,731,Granger Junior High,National City Middle
2010,GJH,NCM,Denied,1033,1,96,731,Granger Junior High,National City Middle
2010,GJH,RDM,Approved,1033,1,96,1633,Granger Junior High,Rancho del Rey Middle
2010,GJH,RDM,Denied,1033,1,96,1633,Granger Junior High,Rancho del Rey Middle
2010,GJH,SOM,Approved,1033,1,96,635,Granger Junior High,Southwest Middle
2010,GJH,SUH,Approved,1033,51,4937,2440,Granger Junior High,Sweetwater High
2010,GJH,SUH,Denied,1033,5,484,2440,Granger Junior High,Sweetwater High
2010,HTH,BVH,Approved,2205,21,952,2266,Hilltop Senior High,Bonita Vista Senior High
2010,HTH,BVH,Denied,2205,8,362,2266,Hilltop Senior High,Bonita Vista Senior High
2010,HTH,CPH,Approved,2205,32,1451,1579,Hilltop Senior High,Castle Park Senior High
2010,HTH,CPH,Denied,2205,2,90,1579,Hilltop Senior High,Castle Park Senior High
2010,HTH,CVH,Approved,2205,24,1088,2670,Hilltop Senior High,Chula Vista Senior High
2010,HTH,CVH,Denied,2205,13,589,2670,Hilltop Senior High,Chula Vista Senior High
2010,HTH,ELH,Approved,2205,29,1315,2519,Hilltop Senior High,Eastlake High
2010,HTH,ELH,Denied,2205,2,90,2519,Hilltop Senior High,Eastlake High
2010,HTH,MOH,Approved,2205,6,272,1637,Hilltop Senior High,Montgomery Senior High
2010,HTH,MVH,Approved,2205,3,136,1697,Hilltop Senior High,Mar Vista Senior High
2010,HTH,OLH,Approved,2205,25,1133,1732,Hilltop Senior High,Olympian High
2010,HTH,ORH,Approved,2205,36,1632,2721,Hilltop Senior High,Otay Ranch Senior High
2010,HTH,ORH,Denied,2205,9,408,2721,Hilltop Senior High,Otay Ranch Senior High
2010,HTH,SOH,Approved,2205,2,90,1718,Hilltop Senior High,Southwest Senior High
2010,HTH,SOH,Denied,2205,2,90,1718,Hilltop Senior High,Southwest Senior High
2010,HTH,SUH,Approved,2205,10,453,2440,Hilltop Senior High,Sweetwater High
2010,HTH,SYH,Approved,2205,5,226,2464,Hilltop Senior High,San Ysidro High
2010,HTM,BVM, Approved,1129,1,88,1134,Hilltop Middle,Bonita Vista Middle
2010,HTM,BVM,Approved,1129,16,1417,1134,Hilltop Middle,Bonita Vista Middle
2010,HTM,BVM,Denied,1129,10,885,1134,Hilltop Middle,Bonita Vista Middle
2010,HTM,BVM,Pending,1129,1,88,1134,Hilltop Middle,Bonita Vista Middle
2010,HTM,CPM,Approved,1129,28,2480,1052,Hilltop Middle,Castle Park Middle
2010,HTM,CVM,Approved,1129,15,1328,1191,Hilltop Middle,Chula Vista Middle
2010,HTM,ELM,Approved,1129,7,620,1602,Hilltop Middle,Eastlake Middle
2010,HTM,ELM,Denied,1129,2,177,1602,Hilltop Middle,Eastlake Middle
2010,HTM,GJH,Approved,1129,1,88,1033,Hilltop Middle,Granger Junior High
2010,HTM,MOM,Approved,1129,1,88,886,Hilltop Middle,Montgomery Middle
2010,HTM,MVM,Approved,1129,1,88,1061,Hilltop Middle,Mar Vista Academy for Problem Based Learning
2010,HTM,NCM,Approved,1129,2,177,731,Hilltop Middle,National City Middle
2010,HTM,RDM,Approved,1129,21,1860,1633,Hilltop Middle,Rancho del Rey Middle
2010,HTM,RDM,Denied,1129,20,1771,1633,Hilltop Middle,Rancho del Rey Middle
2010,MOH,BVH,Approved,1637,8,488,2266,Montgomery Senior High,Bonita Vista Senior High
2010,MOH,BVH,Denied,1637,3,183,2266,Montgomery Senior High,Bonita Vista Senior High
2010,MOH,CPH,Approved,1637,35,2138,1579,Montgomery Senior High,Castle Park Senior High
2010,MOH,CVH,Approved,1637,22,1343,2670,Montgomery Senior High,Chula Vista Senior High
2010,MOH,CVH,Denied,1637,12,733,2670,Montgomery Senior High,Chula Vista Senior High
2010,MOH,ELH,Approved,1637,5,305,2519,Montgomery Senior High,Eastlake High
2010,MOH,ELH,Denied,1637,1,61,2519,Montgomery Senior High,Eastlake High
2010,MOH,HTH,Approved,1637,8,488,2205,Montgomery Senior High,Hilltop Senior High
2010,MOH,HTH,Denied,1637,1,61,2205,Montgomery Senior High,Hilltop Senior High
2010,MOH,HTH,Pending,1637,1,61,2205,Montgomery Senior High,Hilltop Senior High
2010,MOH,MVH,Approved,1637,34,2076,1697,Montgomery Senior High,Mar Vista Senior High
2010,MOH,OLH,Approved,1637,58,3543,1732,Montgomery Senior High,Olympian High
2010,MOH,OLH,Denied,1637,4,244,1732,Montgomery Senior High,Olympian High
2010,MOH,ORH,Approved,1637,20,1221,2721,Montgomery Senior High,Otay Ranch Senior High
2010,MOH,ORH,Denied,1637,9,549,2721,Montgomery Senior High,Otay Ranch Senior High
2010,MOH,SOH,Approved,1637,15,916,1718,Montgomery Senior High,Southwest Senior High
2010,MOH,SOH,Denied,1637,3,183,1718,Montgomery Senior High,Southwest Senior High
2010,MOH,SUH,Approved,1637,5,305,2440,Montgomery Senior High,Sweetwater High
2010,MOH,SYH,Approved,1637,114,6963,2464,Montgomery Senior High,San Ysidro High
2010,MOH,SYH,Pending,1637,3,183,2464,Montgomery Senior High,San Ysidro High
2010,MOM,BVM,Approved,886,11,1241,1134,Montgomery Middle,Bonita Vista Middle
2010,MOM,BVM,Denied,886,2,225,1134,Montgomery Middle,Bonita Vista Middle
2010,MOM,CPM,Approved,886,14,1580,1052,Montgomery Middle,Castle Park Middle
2010,MOM,CPM,Denied,886,1,112,1052,Montgomery Middle,Castle Park Middle
2010,MOM,CVM,Approved,886,34,3837,1191,Montgomery Middle,Chula Vista Middle
2010,MOM,CVM,Denied,886,1,112,1191,Montgomery Middle,Chula Vista Middle
2010,MOM,ELM,Approved,886,2,225,1602,Montgomery Middle,Eastlake Middle
2010,MOM,ELM,Denied,886,11,1241,1602,Montgomery Middle,Eastlake Middle
2010,MOM,GJH,Approved,886,4,451,1033,Montgomery Middle,Granger Junior High
2010,MOM,HTM,Approved,886,19,2144,1129,Montgomery Middle,Hilltop Middle
2010,MOM,HTM,Pending,886,1,112,1129,Montgomery Middle,Hilltop Middle
2010,MOM,MVM,Approved,886,10,1128,1061,Montgomery Middle,Mar Vista Academy for Problem Based Learning
2010,MOM,MVM,Pending,886,1,112,1061,Montgomery Middle,Mar Vista Academy for Problem Based Learning
2010,MOM,NCM,Approved,886,3,338,731,Montgomery Middle,National City Middle
2010,MOM,RDM,Approved,886,11,1241,1633,Montgomery Middle,Rancho del Rey Middle
2010,MOM,RDM,Denied,886,18,2031,1633,Montgomery Middle,Rancho del Rey Middle
2010,MOM,SOM,Approved,886,25,2821,635,Montgomery Middle,Southwest Middle
2010,MVH,BVH,Approved,1697,4,235,2266,Mar Vista Senior High,Bonita Vista Senior High
2010,MVH,BVH,Denied,1697,1,58,2266,Mar Vista Senior High,Bonita Vista Senior High
2010,MVH,CPH,Approved,1697,7,412,1579,Mar Vista Senior High,Castle Park Senior High
2010,MVH,CPH,Denied,1697,1,58,1579,Mar Vista Senior High,Castle Park Senior High
2010,MVH,CVH,Approved,1697,11,648,2670,Mar Vista Senior High,Chula Vista Senior High
2010,MVH,CVH,Denied,1697,3,176,2670,Mar Vista Senior High,Chula Vista Senior High
2010,MVH,CVH,Pending,1697,1,58,2670,Mar Vista Senior High,Chula Vista Senior High
2010,MVH,ELH,Approved,1697,7,412,2519,Mar Vista Senior High,Eastlake High
2010,MVH,GJH,Approved,1697,1,58,1033,Mar Vista Senior High,Granger Junior High
2010,MVH,HTH,Approved,1697,2,117,2205,Mar Vista Senior High,Hilltop Senior High
2010,MVH,HTH,Denied,1697,1,58,2205,Mar Vista Senior High,Hilltop Senior High
2010,MVH,MOH,Approved,1697,67,3948,1637,Mar Vista Senior High,Montgomery Senior High
2010,MVH,MOH,Denied,1697,1,58,1637,Mar Vista Senior High,Montgomery Senior High
2010,MVH,OLH,Approved,1697,11,648,1732,Mar Vista Senior High,Olympian High
2010,MVH,OLH,Denied,1697,3,176,1732,Mar Vista Senior High,Olympian High
2010,MVH,ORH,Approved,1697,11,648,2721,Mar Vista Senior High,Otay Ranch Senior High
2010,MVH,ORH,Denied,1697,2,117,2721,Mar Vista Senior High,Otay Ranch Senior High
2010,MVH,SOH,Approved,1697,32,1885,1718,Mar Vista Senior High,Southwest Senior High
2010,MVH,SOH,Denied,1697,4,235,1718,Mar Vista Senior High,Southwest Senior High
2010,MVH,SUH,Approved,1697,4,235,2440,Mar Vista Senior High,Sweetwater High
2010,MVH,SYH,Approved,1697,13,766,2464,Mar Vista Senior High,San Ysidro High
2010,MVH,SYH,Denied,1697,1,58,2464,Mar Vista Senior High,San Ysidro High
2010,MVH,SYH,Pending,1697,1,58,2464,Mar Vista Senior High,San Ysidro High
2010,MVM,BVM,Approved,1061,4,377,1134,Mar Vista Academy for Problem Based Learning,Bonita Vista Middle
2010,MVM,BVM,Denied,1061,4,377,1134,Mar Vista Academy for Problem Based Learning,Bonita Vista Middle
2010,MVM,CPM,Approved,1061,10,942,1052,Mar Vista Academy for Problem Based Learning,Castle Park Middle
2010,MVM,CVM,Approved,1061,30,2827,1191,Mar Vista Academy for Problem Based Learning,Chula Vista Middle
2010,MVM,CVM,Denied,1061,2,188,1191,Mar Vista Academy for Problem Based Learning,Chula Vista Middle
2010,MVM,ELM,Approved,1061,1,94,1602,Mar Vista Academy for Problem Based Learning,Eastlake Middle
2010,MVM,ELM,Denied,1061,3,282,1602,Mar Vista Academy for Problem Based Learning,Eastlake Middle
2010,MVM,GJH,Approved,1061,2,188,1033,Mar Vista Academy for Problem Based Learning,Granger Junior High
2010,MVM,HTM,Approved,1061,12,1131,1129,Mar Vista Academy for Problem Based Learning,Hilltop Middle
2010,MVM,MOM,Approved,1061,13,1225,886,Mar Vista Academy for Problem Based Learning,Montgomery Middle
2010,MVM,MOM,Pending,1061,1,94,886,Mar Vista Academy for Problem Based Learning,Montgomery Middle
2010,MVM,RDM,Approved,1061,1,94,1633,Mar Vista Academy for Problem Based Learning,Rancho del Rey Middle
2010,MVM,RDM,Denied,1061,3,282,1633,Mar Vista Academy for Problem Based Learning,Rancho del Rey Middle
2010,MVM,SOM,Approved,1061,22,2073,635,Mar Vista Academy for Problem Based Learning,Southwest Middle
2010,NCM,BVM,Approved,731,6,820,1134,National City Middle,Bonita Vista Middle
2010,NCM,BVM,Denied,731,3,410,1134,National City Middle,Bonita Vista Middle
2010,NCM,CPM,Approved,731,6,820,1052,National City Middle,Castle Park Middle
2010,NCM,CVM,Approved,731,21,2872,1191,National City Middle,Chula Vista Middle
2010,NCM,CVM,Pending,731,1,136,1191,National City Middle,Chula Vista Middle
2010,NCM,GJH,Approved,731,31,4240,1033,National City Middle,Granger Junior High
2010,NCM,HTM,Approved,731,7,957,1129,National City Middle,Hilltop Middle
2010,NCM,MOM,Approved,731,1,136,886,National City Middle,Montgomery Middle
2010,NCM,SOM,Approved,731,1,136,635,National City Middle,Southwest Middle
2010,NCM,SUH,Approved,731,1,136,2440,National City Middle,Sweetwater High
2010,OLH,BVH,Approved,1732,12,692,2266,Olympian High,Bonita Vista Senior High
2010,OLH,BVH,Denied,1732,2,115,2266,Olympian High,Bonita Vista Senior High
2010,OLH,CPH,Approved,1732,3,173,1579,Olympian High,Castle Park Senior High
2010,OLH,CVH,Approved,1732,4,230,2670,Olympian High,Chula Vista Senior High
2010,OLH,ELH,Approved,1732,127,7332,2519,Olympian High,Eastlake High
2010,OLH,ELH,Denied,1732,22,1270,2519,Olympian High,Eastlake High
